,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
NTNames#parentOf,-0.23264633,0.5592682,-0.32417896,-0.098922595,0.2879612,-0.12904571,0.2680756,0.1780958,-0.31649283,-0.116776444,0.038930073,-0.32640564,0.21136312,0.05742931,0.15269634,0.3257824,0.13473682,-0.19555902,-0.175011,-0.27541754,0.19270551,-0.3040878,-0.46985924,0.031415876,-0.15107264,-0.23052818,-0.08249483,0.25136003,-0.32743,-0.15324418,0.2192106,-0.17232373,-0.09801649,0.019111304,0.5703865,-0.13933092,0.70431674,0.0705224,-0.2133415,0.62307
NTNames#parentOf_reverse,-0.2146656,0.27564684,-0.17191939,-0.034353472,0.17423101,-0.13845257,0.30532745,-0.020681532,-0.2505725,-0.001599575,0.12847406,-0.2759534,0.44606298,-0.112959795,0.31107804,0.15879345,-0.036417842,-0.119331285,-0.143011,-0.4016181,0.077052094,-0.050216738,-0.71667093,0.02647073,-0.16679418,-0.24378286,0.10419363,0.2407101,0.15278213,-0.098203875,0.2936649,0.007587949,0.09865118,0.24074644,0.55548865,0.06178599,0.36911514,0.17784202,-0.2663959,-0.04543339
NTNames#possiblySamePersonAs,-0.73877037,0.13982542,-0.070675574,0.07275037,0.2983494,-0.16786407,0.227253,-0.035795912,-0.31816962,-0.57538825,-0.047823966,0.5876785,-0.013563245,0.31288898,0.4137426,-0.0094655445,0.18397889,0.27688107,0.101979256,-0.035285927,-0.7670203,0.34089008,0.6161093,0.38892674,0.20462371,-0.17375389,-0.1784245,-0.6169056,-0.6331304,-0.5133769,0.1013518,-0.15786016,-0.37643754,-0.13984954,0.6575428,0.18843672,-0.13313675,0.5397383,0.23696181,-0.5286929
NTNames#possiblySamePersonAs_reverse,-0.51621026,0.38751078,-0.2297255,0.13176246,0.2878935,-0.016161608,0.18758208,0.03442605,-0.4200285,-0.54766375,0.059822895,0.68973655,0.02686155,0.23074736,0.40987065,0.0072017536,0.15969689,0.13729812,0.05092423,-0.03443846,-0.39603767,0.550116,0.45350066,0.44806015,0.19273408,-0.08301292,-0.15426733,-0.4682091,-0.67767125,-0.45433515,0.18854386,-0.3243609,-0.47767404,-0.05585076,0.44657072,0.1720691,-0.37442127,0.0564328,0.18611392,-0.3339114
NTNames#relativeOf,0.10970202,0.18211015,0.187885,0.07060148,0.1306503,0.0666419,0.27246124,-0.20930499,0.14562498,0.21677803,-0.06334237,-0.08775685,-0.115892254,-0.07865905,-0.18684977,0.1524809,-0.047669604,0.42688483,-0.5950109,0.063310154,-0.53992796,-0.0721386,-0.3995324,0.36566988,0.06394385,-0.3019075,-0.055557184,0.2695351,-0.1415208,-0.29066053,-0.46803403,0.25888065,-0.10057258,-0.33368403,0.16324088,0.013058836,-0.29246265,0.0651394,0.46937603,0.520063
NTNames#relativeOf_reverse,0.063129306,0.0030459203,0.22107555,0.23478022,0.1641353,-0.011815382,0.3164319,-0.2551769,0.010691112,0.07094632,-0.11849846,-0.07075191,-0.3189425,0.017407764,-0.00010011513,0.16634753,-0.0069302605,0.2774951,-0.6149915,-0.03505207,-0.37446535,0.034423597,-0.37576354,0.3930841,0.10365157,-0.2918211,0.0682731,0.14826709,-0.24017166,-0.38236544,-0.4629863,0.37786388,-0.37021545,-0.33646706,0.22608952,-0.035392005,-0.39397505,-0.13111162,0.35183793,0.20335293
NTNames#religiousBelief,-0.2310597,0.22165997,-0.262666,0.3172368,-0.056035094,0.5139872,0.29494,-0.07763013,-0.07279656,-0.25452206,0.12933564,0.09958903,0.23825976,-0.5602197,-0.12632938,-0.430834,0.8853928,-0.5080012,0.33250126,0.42616048,0.042546693,0.16086492,0.23322266,0.06984148,0.20881303,-1.1229002,-0.35350072,-0.022049667,-0.042576004,-0.13711196,0.40302306,0.289032,-0.3505528,0.014661513,0.17774744,-0.13109156,-0.42419684,-0.48753533,-0.50496733,-0.124263085
NTNames#religiousBelief_reverse,-0.36860964,0.33084416,-0.007880468,0.04722994,0.17650944,0.37936738,-0.31982702,0.024964057,0.07537565,0.29927713,0.55991644,-0.18304493,-0.1825429,-0.4700958,-0.09272895,0.7945258,-0.2596615,-0.33400786,-0.293865,0.24727178,-1.0090249,-0.47748375,-0.10427537,0.4781935,0.07124884,0.48250988,-0.40857798,-0.10802558,-0.16641213,-0.56159407,0.5545612,-0.07811763,0.22546323,0.4589121,0.8439782,0.16802268,0.045417577,0.16507809,1.1356465,-0.27815238
NTNames#residentPlace,-0.19781141,0.09256222,0.08728558,0.043063186,0.014948242,0.612875,0.48023385,-0.38287404,0.104523145,0.55640256,-0.25308403,-0.10179007,0.07642031,0.12076441,-0.034749813,-0.0818875,0.28179553,-0.0792085,0.25524268,0.07054726,0.09199718,0.023527717,-0.09211433,-0.00827032,-0.3740347,0.34698433,0.30426562,-0.07416342,-0.27832335,-0.041445583,-0.09250041,0.4805942,-0.52008456,-0.35489446,0.06739033,-0.39899474,-0.09987285,-0.008935306,-0.13807356,0.37096488
NTNames#residentPlaceOf,0.3692128,0.019369088,0.13176778,0.07456737,-0.09995814,0.16270328,0.16263364,-0.6009724,0.28387097,-0.30988693,0.515769,-0.3421907,-0.060874987,0.036756124,-0.18948641,0.018384676,-0.015513238,0.0860019,-0.14534608,0.284313,-0.4975217,-0.580597,0.023651863,0.2231127,-0.59999305,0.35665774,0.1311743,-0.16620274,0.004354213,-0.5642769,0.42495984,-0.0392548,0.27608716,0.22580695,0.26942492,0.54377174,0.18010935,0.048241492,-0.10950755,-0.094113
NTNames#residentPlaceOf_reverse,-0.22221708,-0.04143335,0.046454877,-0.001455388,0.020960014,0.547181,0.5475743,-0.35901222,-0.035975125,0.43635863,-0.23001811,-0.102013946,-0.05903915,0.0694497,0.06729005,-0.09593005,0.23019849,-0.07906479,0.060796537,0.32156262,0.04239782,0.21282622,-0.15706247,-0.030241156,-0.37358454,0.32348886,0.44691628,-0.09976032,-0.18998705,-0.16808842,-0.12502255,0.47105575,-0.52360046,-0.56213605,0.06775589,-0.48340297,0.37667742,0.02610512,-0.09121495,-0.089592986
NTNames#residentPlace_reverse,0.39491537,-0.102637075,0.10924891,0.066007145,0.0023176281,0.244774,0.40979072,-0.51093763,0.013922792,-0.433408,0.6044367,-0.32109776,-0.082883,0.27446288,-0.4211168,0.2314173,-1.0275092e-05,0.20091885,-0.047003035,0.09062388,-0.2517196,-0.50837725,-0.15808062,0.27710217,-0.38965908,0.43490002,-0.117739044,-0.111849174,0.02832666,-0.38971832,0.33712327,-0.02352545,0.09019569,0.23727524,0.31115407,0.37287247,-0.074128374,-0.09947768,-0.08279013,0.347938
NTNames#siblingOf,0.268637,0.9356925,0.37013346,-0.038681157,0.26551774,-0.12886913,0.2546113,-0.27708593,0.013968231,-0.39289582,-0.017768022,0.20214073,0.17517072,0.47138134,-0.22328101,0.24570797,0.26589045,-0.2867597,-0.600351,-0.21461661,0.6433904,-0.61127526,-0.32825717,0.20936733,0.13631064,-0.38335103,-0.24309395,0.16767704,0.4356392,-0.34075218,0.24028851,-0.15761445,-0.22522004,0.18414807,0.06632631,0.027936649,0.47073278,0.0707474,0.44566637,0.19518152
NTNames#siblingOf_reverse,0.12627171,0.73374134,0.2663768,-0.124880105,0.27641258,-0.22566174,0.32064697,-0.2999041,-0.09079822,-0.53735495,-0.06670664,0.27694416,0.08552539,0.48521525,-0.30924356,0.21108265,0.11225711,-0.57663643,-0.49549314,0.16353583,0.42469206,-0.63490313,-0.36081707,0.24365804,0.056479815,-0.2988074,-0.23551397,0.113339275,0.08133429,-0.30608433,0.35638994,-0.16471332,-0.2620498,-0.05199715,0.06728793,0.024388332,-0.22174142,-0.21824408,0.4350021,-0.049037036
NTNames#spouseOf,0.16864854,-0.36272502,0.44715694,0.06289152,-0.001997659,-0.13462588,0.31048244,-0.4587029,-0.18177363,-0.21820928,0.32222947,0.47484386,0.18001789,0.07988568,0.01776376,0.16800962,-0.057848632,0.13734661,-0.13373043,0.07882392,0.5665556,0.07007564,0.024539223,0.12798049,-0.50480694,-0.11070747,-0.16687807,0.25042263,0.13535272,-0.29557097,0.25545415,-0.7031336,0.046999753,-0.09516792,0.043689888,0.12881339,-0.016534975,-0.13284318,-0.19960888,-0.5425407
NTNames#spouseOf_reverse,0.009591095,-0.27398515,0.6082349,0.24345297,0.013980352,0.016374832,0.29666713,-0.5346293,0.09249474,-0.34311566,0.27380598,0.16934496,0.22881809,-0.035937943,0.32557175,0.0664615,0.07189567,0.048816293,-0.2971317,0.08078169,-0.09697162,-0.036783725,0.00022199245,0.27475855,-0.37036857,-0.39194158,-0.13405581,0.2606755,-0.18046652,-0.37333956,-0.000439321,-0.08674829,0.036924433,-0.19957118,0.12504515,0.012797523,-0.21075113,-0.37447247,-0.16571097,-0.09929952
NTNames#subregion,0.45051336,-0.13730733,-0.35823372,-0.07686904,0.118491195,-0.10624434,0.12510939,-0.52012116,0.58293015,0.517079,0.0920626,0.25449142,0.6308755,-0.2358018,-0.53022504,0.3892988,-0.14418644,-0.3135156,0.16218571,-0.34709972,-0.24343008,0.16403298,0.34150428,-0.13674457,-0.54991436,0.05713658,0.30655596,-0.21907741,0.12691009,-0.24285144,-0.099668436,0.755974,0.06930449,-0.10521125,-0.18713127,-0.53656596,0.07239266,-0.57372135,-0.5980345,0.15333793
NTNames#subregionOf,-0.10563792,-0.055449568,-0.023456022,0.07843423,-0.022719838,0.31641167,-0.12040068,-0.30824062,-0.058205847,0.20017417,-0.15654722,0.14326991,0.42731264,-0.3954769,-0.13176984,0.014919128,-0.49042195,0.059993513,-0.045731373,-0.23927669,0.08296614,0.24776499,0.4494489,-0.4915827,-0.021815306,0.47776294,0.023310283,-0.18308717,-0.18790595,0.2651015,-0.40532473,-0.0410432,-0.006558522,-0.023149258,0.07448387,0.33645558,-0.14795864,-0.53164697,-0.22694752,0.15869541
NTNames#subregionOf_reverse,0.36073706,0.011485194,-0.29284248,-0.09400683,-0.054002743,0.14482044,0.04681817,-0.6150363,0.4824114,0.3638009,0.19459611,0.19783445,0.46394274,-0.006196806,-0.4535735,0.45207635,0.07076545,-0.17286387,0.2854864,-0.45092976,-0.116343066,0.104464404,0.3967653,-0.18949643,-0.49507934,0.28765675,0.27146307,-0.25443673,-0.0060276133,-0.3327116,0.22683896,0.75068647,0.14011066,0.24530272,-0.124492146,-0.6012232,0.22684075,-0.52653956,-0.760647,0.19893508
NTNames#subregion_reverse,-0.10589065,-0.060871646,-0.0486462,0.14779347,-0.083136186,0.2517058,-0.1205185,-0.33874774,-0.1688703,0.18212305,-0.17563434,0.15444192,0.4218193,-0.35441047,-0.23553514,0.04534874,-0.4964181,0.009328307,-0.13671,-0.035561204,-0.006572716,0.2590808,0.46006787,-0.38172713,-0.07999722,0.5016292,0.01863177,-0.13796431,-0.20820963,0.22757903,-0.3436501,-0.011629434,-0.07178309,0.0604087,-0.004476314,0.40841094,0.14206292,-0.60241526,0.088643335,0.5436657
NTNames#visitedPlace,0.097366214,-0.41572884,0.2777814,0.33002454,-0.017368702,0.3778997,0.43315074,-0.15700956,0.0027342862,0.329772,-0.26695973,0.14564423,0.81095207,-0.046231087,-0.387122,0.0839826,0.25590777,-0.254358,0.1238904,0.20415662,0.011770033,0.33329257,0.49696466,0.008662815,-0.21350276,0.72586524,0.002703173,0.22578835,-0.012059364,-0.1643242,-0.19225867,0.056501694,-0.26627794,0.058544178,-0.11812838,-0.4206476,0.2718694,-0.29894546,0.61738384,-0.35242614
NTNames#visitedPlaceOf,0.5111828,-0.5092345,0.46814024,0.22528479,-0.1798285,0.12596107,0.16795951,-0.20982817,0.3155023,0.110052966,-0.19583514,0.04785694,0.2097273,0.20667186,-0.14336291,0.34083396,-0.4492308,0.30074158,-0.3309526,-0.22648966,-0.33031967,0.23070326,-0.60371053,0.5460699,0.6122631,-0.8073167,-0.057602152,-0.377472,0.2011859,-0.32701713,-0.3285787,0.35419247,-0.2924996,0.020113956,-0.15004697,0.6447545,-0.36413825,-0.22562338,0.5439026,-0.07047468
NTNames#visitedPlaceOf_reverse,-0.19434093,-0.23564456,0.32326344,0.27914608,-0.008938432,0.24352069,0.3824072,-0.35152218,0.818535,0.3928041,-1.2389597,-0.18474033,0.32871523,0.16272447,-0.46212867,-0.22305347,0.14127341,-0.08002974,-0.026333615,0.1587905,0.021333218,0.3210585,0.25259146,0.040359885,-0.25625092,0.49607754,-0.22752431,0.41397098,0.38104513,-0.3836011,0.27876747,0.164441,0.87669593,0.25209838,0.008648227,-0.30640852,0.24580838,-0.32551023,0.7863618,-0.07469213
NTNames#visitedPlace_reverse,0.6364053,-0.64893943,0.65747803,0.21458438,-0.2541183,0.16742675,0.10214677,-0.2597151,0.5109724,-0.3028146,0.031620063,0.02959022,-0.15619236,-0.047585428,-0.38697886,0.28912517,-0.26204085,0.123019196,-0.36231944,0.1436549,-0.18444662,0.16592054,-0.5796787,0.19023652,0.38125387,-0.62145555,-0.30403006,-0.44427818,0.13824633,-0.37087357,-0.045038,0.41910395,-0.54816127,0.14906403,0.18378043,0.43991512,-0.4362068,-0.15366927,0.5098942,0.26944458
owl#allValuesFrom,-0.46639946,-0.108203515,-0.46195602,-0.114029124,-0.16049463,0.099815585,0.13575152,-0.19088544,0.30792645,0.82256263,-0.08135298,-0.00028747882,0.13012142,-0.646832,-0.013639917,-0.081073135,-0.49940574,-0.05665884,0.1454306,-0.2600581,0.038948666,0.012095126,-0.23835863,-0.5646454,-0.087815695,-0.44707862,0.11481529,-0.19605543,0.25300577,-0.05804996,0.9930576,0.2994818,0.520016,0.7768991,-0.43502277,0.18505122,0.21176587,0.4883914,-0.101562746,-0.31026998
owl#allValuesFrom_reverse,-0.27021813,0.2718679,0.20207514,0.0708584,-0.1752002,-0.06317204,-0.109711744,-0.44590175,0.46061337,-0.15407126,-0.6070348,0.1424148,-0.02957941,-0.11543263,0.69411933,-0.16334493,-0.3011309,0.38932273,0.085330024,0.020802865,-0.35474217,-0.5950735,-0.0069809505,-0.81274396,0.22375275,0.70466006,-0.0964379,-0.038015395,-0.20578936,0.22244227,-0.08211739,-0.010516203,-0.15853935,0.32470936,-0.35828382,0.18492834,-0.43451825,0.29482457,0.19717309,-0.122564636
owl#cardinality,0.2726296,-0.15403545,0.38142538,0.26624182,-0.1340684,-0.28252336,-0.33975878,0.13140516,0.37410086,-0.5209434,-0.018471265,0.43870184,-0.31621847,-0.12948653,0.7023778,0.0017355903,0.51642287,-0.45464733,0.2712203,0.20074397,-0.7143977,-0.03616764,-0.16580097,0.1307373,0.010752454,0.054406278,-0.13395432,0.033285145,0.17675367,-0.07566533,-0.43092474,-0.5537728,-0.5287584,0.30614278,-0.16731833,-0.3931004,-0.22900665,0.17347345,-0.17410374,-0.015727123
owl#cardinality_reverse,-0.037023693,-0.46085176,0.12243778,0.013756033,-0.31718382,0.030669378,-0.010989453,-0.21094903,0.3887646,-0.05080699,-0.046461,-0.14001738,0.059693035,0.06689064,0.36510795,0.21355796,-0.07958033,0.071828164,0.10643607,0.21462649,0.34805942,0.032809388,-0.2603107,-0.88521385,-0.3254397,0.6116972,-0.2893896,0.167658,-0.10369998,-0.19553722,-0.058982186,-0.108901374,-0.26575613,0.077792354,-0.1120654,0.23108816,-0.310096,0.20626809,-0.15264508,-0.45069218
owl#differentFrom,0.47346652,0.6699083,-0.18974741,-0.16862956,-0.0782188,-0.30073404,0.23048614,0.13977791,0.35613814,0.09117856,-0.03443735,0.1703827,0.15980472,-0.47221264,0.14905319,0.12595108,0.09442629,-0.1374066,-0.3585168,0.31956127,-0.09934811,-0.14236368,-0.78078544,-0.0070641274,-0.15277302,0.073913544,0.13041595,0.294909,0.00852408,0.11665068,-1.0512553,0.12790401,-0.022533525,0.32011685,0.3883866,0.15177126,-0.36784178,0.25690308,0.27640343,-0.08147193
owl#differentFrom_reverse,0.37343577,0.2059156,-0.45981893,-0.34397602,-0.259555,-0.4464524,0.16117977,0.2310185,0.19750972,0.15852769,-0.07598684,0.1508546,0.23195465,-0.39664975,0.1269255,0.02215186,0.023212774,-0.21699448,-0.14612445,0.5589876,-0.08720382,-0.060363546,-0.69827855,-0.005940114,0.07082184,0.120239526,0.040608257,0.30075955,0.089055404,0.06946331,-0.9096823,0.27761036,-0.02718115,0.4375147,0.64832205,0.09258847,-0.5778466,0.46459442,0.20508662,-0.3482223
owl#disjointWith,-0.71993047,0.063968405,0.35840935,-0.055881817,0.12070105,0.2216709,0.20354426,0.045360934,0.2098989,-0.19724104,0.17301607,0.14889863,0.21197136,-0.17405295,0.47756898,0.1364316,-0.17694052,0.30647692,0.40419975,0.48157993,-0.029967042,-0.15595476,-0.3770966,-0.5723541,-0.16345714,-0.04968505,0.057729762,-0.21370204,-0.34421375,0.45790714,0.2499776,0.5233846,-0.19294932,0.23851244,-0.5653987,-0.29320717,0.036436237,0.22577178,-0.11265886,0.08614568
owl#disjointWith_reverse,-0.64146775,0.09112004,0.12951441,0.4374792,0.03262418,0.16976929,0.05641669,0.13288665,0.30462933,0.018380458,0.18166697,0.11457309,0.3255326,-0.08039648,0.71472883,-0.10961279,-0.2810735,0.07177479,0.34937683,0.5328175,-0.12513039,-0.4517947,-0.57575846,-0.33727568,0.08342777,0.028338382,0.045905646,0.05555561,-0.3120052,0.7864304,0.24294595,0.5047086,-0.2352099,0.11134079,-0.45277458,-0.0025779824,-0.17182334,0.4729235,-0.030354923,0.050924152
owl#inverseOf,0.095969796,0.11673975,0.5348253,0.41501412,0.26308152,0.24729945,-0.1834309,-0.49649683,-0.18385488,-0.44597584,-0.08108874,0.07499506,0.26161656,-0.22503577,0.07064693,0.04812698,0.007950672,0.097307146,0.18519422,-0.06765694,0.1604093,0.5909158,-0.118019864,-0.8373971,0.3484834,0.4909527,0.021744031,0.30094215,-0.38205695,-0.37572372,-0.636138,0.39226767,0.19059227,-0.03908193,-0.11311262,0.08571671,0.057877373,-0.0069544385,-0.35317126,0.0067711184
owl#inverseOf_reverse,0.20014933,0.095734715,0.49443462,0.39429182,0.26480734,0.27966574,-0.16994767,-0.5124186,-0.14109099,-0.35499224,-0.08101815,-0.11007084,0.21083862,-0.2019293,0.10026895,-0.042174708,-0.018095138,0.0652381,-0.020370705,0.11275808,0.01189733,0.69233674,-0.23382282,-0.737003,0.36263263,0.41401276,0.11540534,0.34321278,-0.2905078,-0.4534416,-0.6896183,0.39585036,0.17225316,-0.10646536,-0.026345214,-0.10675773,0.2547399,-0.0011478586,-0.31055546,-0.11558353
owl#onProperty,-0.24567838,-0.18502884,-0.7984575,0.18794678,0.1883768,0.57959825,-0.0911765,0.15156548,0.17227086,-0.15378703,-0.019318018,0.05602081,0.065232866,-0.019769082,0.27165443,-0.1072433,-0.25035492,-0.16293728,-0.22696882,0.17714246,-0.3055339,0.32630855,-0.8124403,0.13257821,0.055353142,0.47794276,0.027744602,0.57651395,0.06393078,-0.4919423,-0.56741244,0.39726096,0.13105041,0.17106615,0.015735857,0.41418204,-0.070468195,0.08322578,-0.3887254,0.21743828
owl#onProperty_reverse,-0.07030049,-0.29406786,0.2582528,0.16012588,-0.42884785,0.22014289,0.19093814,0.33873305,0.039778873,0.22646393,0.13375868,0.3701121,0.07653322,0.1979515,-0.13477899,0.0076218457,0.5964938,0.21146445,0.042626254,0.64290327,0.6404303,-0.5298686,0.47233447,-0.16059768,0.058450427,0.6077515,0.0990405,0.65046215,-0.452319,-0.4591013,-0.07377607,0.23236005,-0.47640288,-0.562534,0.12921159,-0.2238822,-0.09936032,-0.15192774,-0.34282476,0.24619493
owl#unionOf,0.30102465,-0.09105024,-0.074020095,-0.1666138,-0.5555118,0.28408384,-0.10030201,-0.74388283,-0.08548454,0.023592625,0.03736348,0.007104052,0.14471962,0.06627933,-0.38763428,0.1022116,-0.42779914,0.41030928,-0.1522627,-0.4019016,0.1967399,-0.14910737,0.39279783,0.035098493,0.0745914,-0.2359796,0.5266404,0.5669951,0.0820488,0.08090358,-0.38896045,-0.224928,-0.009860567,0.25030372,-0.08710083,0.021928318,-0.23978324,-0.64366466,-0.4974352,0.32164
owl#unionOf_reverse,-0.11296794,0.3707926,-0.36098957,-0.12364642,0.16179484,0.57857394,-0.26764342,-0.15241832,0.33790064,0.09108529,0.049175814,0.2028232,-0.48007616,-0.3793965,0.019179707,0.13822857,-0.014459958,0.13124578,0.024620194,-0.06740953,-0.44961843,0.8453171,-0.016331868,-0.8547429,-0.26356396,-0.03274024,0.17195615,-0.5901289,0.18896191,0.54200035,0.42819273,-0.11351365,-0.19379498,-0.17031685,-0.010135219,-0.20769477,0.19750614,-0.056925565,0.11605164,0.33550128
owl#versionInfo,0.18063003,0.109744005,0.10153984,-0.16167508,0.1342774,0.022740351,-0.1767789,-0.27607927,0.08544531,0.5254853,-0.04926604,0.49442166,0.5109957,0.09522635,0.42550606,0.037954763,-0.28598645,-0.0008224597,-0.26977116,0.10643348,-0.45934942,0.04234522,0.5278901,-0.17701857,-0.45375764,-0.4153721,0.015145959,0.4547318,-0.26094875,1.2846972,-0.6375666,-0.47956637,-0.48406067,0.0058084275,0.21893194,0.5960591,-0.0688522,-0.076398335,0.6479487,0.18988793
owl#versionInfo_reverse,0.53673583,-0.2525229,0.56552196,-0.12350315,-0.040792525,-0.24470809,-0.19126314,0.089573555,0.45224833,-0.0676132,-0.06382114,-0.091032535,-0.6281135,-0.1697962,-0.058502827,-0.030117476,-0.2386891,-0.25513062,-0.1518276,0.09540232,0.02418289,-0.40689012,-0.086786345,-0.026076242,0.9065646,0.10363203,0.055493344,-0.75599235,-0.1451051,-0.021276087,-0.041780293,-0.3453099,0.5161879,-0.28096953,0.5356217,-0.18416482,-0.11393351,-0.05211754,-0.111251675,0.23069404
rdf-schema#comment,-0.17373155,0.23343466,-0.4069607,0.80457914,-0.44087127,-0.6293978,-0.18986848,0.072953135,0.21992764,-0.6059043,0.123162515,-0.22568193,-0.16281958,-0.016702864,0.028548457,-0.13857397,-0.2692059,-0.51505744,0.13674304,-0.10943168,0.28697482,0.57292795,0.12765515,-0.07614942,0.35950273,0.18744287,-0.07322937,0.3435354,0.14039776,-0.0255237,0.27254945,-0.020603806,-0.3401245,0.03404333,0.011074977,0.21066432,0.17388244,-0.5381385,0.09972139,0.039328568
rdf-schema#comment_reverse,0.20690994,0.52021587,-0.4310907,0.32702905,-0.47342646,-0.29361016,-0.43424255,-0.058330514,0.2542354,0.41921288,-0.20772864,-0.7632348,-0.23015918,0.17687848,0.0699915,0.037363652,-0.3654881,-0.18364823,-0.03132609,-0.63232476,-0.5415669,-0.58804244,-0.18239291,-0.6611444,-0.39487153,0.30468738,0.14660357,-0.6558077,-0.13792846,0.098560296,-0.15525137,0.3212888,0.5013707,-0.4617262,0.09150593,-0.21710026,-0.15012862,0.30236304,0.057736933,-0.11397459
rdf-schema#domain,-0.17481844,-0.3915122,0.8223471,-0.17552568,-0.46514615,0.062433463,-0.067450844,0.03297137,-0.72830606,0.14521451,0.06692858,0.27938694,0.058641087,0.9289334,-0.034174826,-0.38646123,0.22566523,0.27635556,-0.27379882,-0.34860072,-0.52232337,0.3838571,-0.0032949853,0.054632824,0.2640136,0.16942231,0.2329407,0.17383087,0.5751214,0.70879716,0.5107536,0.31609,-0.31929854,0.047974233,0.25028545,-0.92986995,0.050560605,0.37578744,0.20837884,0.055462774
rdf-schema#domain_reverse,-0.69354296,0.05055641,0.3609617,0.017320992,0.073127836,0.025638076,-0.298526,0.15475273,-0.32614243,-0.3275458,0.046451017,0.21585009,0.4532759,-0.66094947,0.28738204,-0.24359328,-0.08041221,0.19757113,0.14582941,0.04043898,0.79203945,0.5534859,-0.48070484,-0.5541557,0.26842305,0.62298506,0.034823447,-0.8135942,-0.28344736,-0.47503892,-0.33674183,0.3844601,0.19604456,0.5066723,-0.21376589,0.116318084,-0.03322349,-0.17890427,-0.6311955,0.04992497
rdf-schema#label,-0.9580243,-0.0581793,0.5968613,-0.10500231,0.12973136,0.11181585,-0.1343996,0.3477931,-0.91812617,-0.16393438,-0.0943487,-0.3972606,0.0372824,0.7353267,-0.17973256,-1.1004514,0.30454552,-0.061515585,-0.25755242,-0.10941354,0.23827799,-0.26013696,0.13906264,0.13884778,-0.6734165,-0.02841,0.12590678,0.28569257,1.0648614,0.10453752,-0.3123352,0.07426752,-0.37700427,0.3321769,0.28432125,0.5496626,-0.14206007,-0.40142143,0.06728157,0.27398142
rdf-schema#label_reverse,0.49775702,-0.16404922,0.06730848,0.7032306,-0.27003387,-0.40309307,-0.4806057,0.02837795,-0.07433558,0.5230197,-0.0784655,-0.66894734,-0.18971948,0.6857835,0.0060268706,-0.33605847,-0.2979577,-0.54026484,0.04724995,-0.37967128,-0.11059714,-0.30904576,-0.24230765,-0.3816059,0.61860186,-0.072950676,0.18513352,-0.58202493,-0.49394044,0.095467225,-0.122258455,0.05054507,0.6955864,-0.023717854,-0.097005114,-0.77637064,-0.33791992,0.24204312,0.042839177,-0.20400716
rdf-schema#range,0.3650262,0.7469802,-0.14121453,-0.057513304,-0.38595396,0.37308055,-0.43142378,0.18865871,-0.25452876,0.11304835,-0.15613714,0.16973604,-0.04268317,-0.073019035,0.03874888,0.027674263,0.05188943,0.26089686,-0.11035991,-0.32939035,-0.079223014,0.66552407,0.70285547,-0.21225107,0.23248689,-0.04942044,0.26369995,0.4871706,0.2003894,0.40316167,0.7728248,-0.2986701,-0.15287098,-0.2457492,-0.18484731,-0.64752764,0.36374643,0.36741105,0.20822082,-0.105055645
rdf-schema#range_reverse,0.03641423,0.4944425,-0.22195557,-0.05668195,-0.15254362,-0.010867623,-0.354029,0.052474823,-0.17380728,-0.31913862,0.011761057,0.079309754,0.3368698,-0.3167731,0.4781623,-0.21925564,-0.19838266,0.20251274,0.038989767,-0.44441462,0.06378031,0.65593445,-0.50671583,-0.7443073,-0.27789652,0.36528754,-0.019152215,-0.8509266,-0.27173156,-0.49058253,-0.19853981,0.35318425,0.15219069,0.08213166,-0.29699868,0.68634474,0.43571237,-0.031101167,-0.37238753,0.4864999
rdf-schema#subClassOf,0.19148768,-0.12658493,0.28521174,0.26220024,-0.2941055,-0.10032035,-0.26422986,-0.17696916,0.092242174,0.07107027,0.1295586,-0.032664817,0.26444724,-0.25988805,0.67309433,-0.20598304,-0.2676388,0.29527995,-0.254305,0.35012552,-0.55124027,0.14012218,-0.5858422,-0.63573503,0.45550227,0.9762424,0.10841077,0.3704366,0.13907947,0.51303554,0.050426096,-0.02720617,-0.15515488,-0.09485691,-0.04634944,0.085084654,-0.12770483,-0.03609014,-0.32888886,-0.24666783
rdf-schema#subClassOf_reverse,0.23743652,-0.2120758,0.18318753,0.30951458,-0.07159961,0.32211795,0.034051802,0.21007383,0.054381665,0.019441867,0.07096269,0.12816963,0.53956544,-0.008830998,1.2476901,0.17022912,-0.12447736,0.1442707,0.048708595,0.3732436,-0.5276919,0.2280524,-0.83082575,-0.38589987,0.5273092,-0.30717862,0.18840332,-0.10433589,-0.35505867,0.53744227,0.20866065,0.04503114,0.020600116,-0.15912415,-0.73058206,0.07207326,0.3990751,0.06139764,0.07085638,0.044226557
rdf-schema#subPropertyOf,0.4613394,0.22609398,0.66537493,0.51776963,-0.013177925,0.3478542,0.069044895,-0.12809497,0.09731929,-0.5980172,0.01886823,-0.06325464,0.33394092,-0.089495,-0.07903163,-0.012548893,-0.53921264,0.5626332,0.13053991,0.085357934,0.39025608,0.8561363,0.2402129,-0.690756,0.45821738,-0.17310613,0.45131558,0.10934465,0.04866186,-0.40579036,-0.33022043,0.36867276,0.2909522,-0.15965475,0.14888255,0.034291364,0.38601896,-0.06794554,-0.005980081,0.012234584
